geoid,pct_black,pct_white,median_income,total_race_pop,black_pop,white_pop,pct_hispanic,pct_under18,pct_65plus,median_age,pct_bachelors_plus,pct_poverty
24510260403,0.9025923016496465,0.08719560094265515,46944.0,1273.0,1149.0,111.0,0.0,0.041633935585231735,0.2608012568735271,45.6,0.14597315436241612,0.07619795758051846
24510260404,0.10231023102310231,0.4042904290429043,48710.0,1818.0,186.0,735.0,0.4933993399339934,0.31683168316831684,0.08690869086908691,33.4,0.029143897996357013,0.41474147414741475
24510260501,0.11438892233594221,0.5249849488260084,60994.0,4983.0,570.0,2616.0,0.44210315071242223,0.33493879189243425,0.11960666265302027,35.0,0.20846800258564965,0.1283104085403408
24510260604,0.6338363780778395,0.28832406671961874,24467.0,1259.0,798.0,363.0,0.06830818109610802,0.2978554408260524,0.09451945988880063,32.2,0.08769633507853403,0.5305798252581414
24510260605,0.18710764048384626,0.3305772469759608,54832.0,6531.0,1222.0,2159.0,0.5172255397335783,0.3878425968458123,0.08451998162609095,28.0,0.11608391608391608,0.18790697674418605
24510260700,0.04488188976377953,0.39960629921259844,67043.0,2540.0,114.0,1015.0,0.41062992125984255,0.2637795275590551,0.0641732283464567,32.6,0.5211428571428571,0.3232283464566929
24510260800,0.21729237770193402,0.4880546075085324,47690.0,1758.0,382.0,858.0,0.21160409556313994,0.18714448236632536,0.15187713310580206,41.6,0.3319604612850082,0.20648464163822525
24510260900,0.08359872611464968,0.7914012738853503,123857.0,3768.0,315.0,2982.0,0.08970276008492568,0.08492569002123142,0.04325902335456475,31.7,0.6965877651398709,0.06873673036093418
24510261000,0.46285714285714286,0.4189010989010989,91196.0,2275.0,1053.0,953.0,0.011428571428571429,0.22417582417582418,0.13538461538461538,34.1,0.4968982630272953,0.2935951379149135
24510261100,0.02054794520547945,0.8328767123287671,166250.0,2190.0,45.0,1824.0,0.049771689497716896,0.11735159817351598,0.07990867579908675,32.5,0.8382034632034632,0.028767123287671233
24510270101,0.2788873038516405,0.6676176890156919,97366.0,1402.0,391.0,936.0,0.016405135520684736,0.20542082738944364,0.1768901569186876,43.0,0.6295620437956204,0.14693295292439373
24510270102,0.7772661870503597,0.16374100719424461,55337.0,3475.0,2701.0,569.0,0.05122302158273381,0.18129496402877698,0.11194244604316547,41.4,0.3335883703136955,0.28146853146853146
